Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-07-01T14:20:47,2021-07-01T14:30:44,78,Messeniuksenkatu,22,Rautatientori / länsi,2589.0,596
2021-07-01T14:20:43,2021-07-01T14:28:42,314,Lokitie,304,Aurinkolahdenaukio,1347.0,475
2021-07-01T14:20:40,2021-07-01T14:33:26,24,Mannerheimintie,41,Ympyrätalo,1929.0,761
2021-07-01T14:20:37,2021-07-01T14:34:49,523,Ahertajantie,581,Niittykumpu (M),3595.0,847
2021-07-01T14:20:30,2021-07-01T14:26:22,16,Liisanpuistikko,123,Näkinsilta,812.0,348
2021-07-01T14:20:28,2021-07-01T14:29:36,79,Uimastadion,80,Jäähalli,700.0,544
2021-07-01T14:20:26,2021-07-01T14:24:16,227,Kylävoudintie,147,Käpylän asema,612.0,225
2021-07-01T14:20:16,2021-07-01T14:30:45,18,Porthania,16,Liisanpuistikko,1625.0,624
2021-07-01T14:20:11,2021-07-01T14:25:27,527,Otsolahti,519,Tapionaukio,793.0,316
2021-07-01T14:20:10,2021-07-01T14:23:52,101,Munkkivuoren ostoskeskus,96,Huopalahdentie,865.0,218
2021-07-01T14:20:04,2021-07-01T14:28:04,245,Kulosaari (M),259,Petter Wetterin tie,1566.0,477
2021-07-01T14:20:00,2021-07-01T14:24:45,162,Leppäsuonaukio,22,Rautatientori / länsi,845.0,281
2021-07-01T14:19:59,2021-07-01T14:39:25,1,Kaivopuisto,123,Näkinsilta,3981.0,1161
2021-07-01T14:19:58,2021-07-01T14:27:10,19,Rautatientori / itä,8,Vanha kirkkopuisto,1102.0,428
2021-07-01T14:19:44,2021-07-01T14:26:38,83,Meilahden sairaala,38,Töölöntori,1578.0,409
2021-07-01T14:19:37,2021-07-01T14:35:08,1,Kaivopuisto,64,Tyynenmerenkatu,2732.0,927
2021-07-01T14:19:36,2021-07-01T14:30:34,66,Ehrenströmintie,12,Kanavaranta,2122.0,656
2021-07-01T14:19:36,2021-07-01T14:36:18,585,Haukilahdenaukio,577,Olarinluoma,3551.0,998
2021-07-01T14:19:29,2021-07-01T14:34:25,346,Maatullinkuja,360,Malmin asema,3710.0,892
2021-07-01T14:19:27,2021-07-01T14:40:55,5,Sepänkatu,126,Kalasatama (M),5479.0,1287
2021-07-01T14:19:21,2021-07-01T14:28:08,30,Itämerentori,22,Rautatientori / länsi,2233.0,522
2021-07-01T14:19:21,2021-07-01T14:37:25,142,Koskelantie,74,Rajasaarentie,4742.0,1082
2021-07-01T14:19:21,2021-07-01T14:22:25,259,Petter Wetterin tie,256,Herttoniemenranta,600.0,180
2021-07-01T14:19:20,2021-07-01T14:38:10,4,Viiskulma,161,Eteläesplanadi,1231.0,1124
2021-07-01T14:19:18,2021-07-01T14:26:47,54,Gyldenintie,51,Itälahdenkatu,1251.0,445
2021-07-01T14:19:16,2021-07-01T14:23:57,124,Isoisänsilta,243,Mustikkamaa,806.0,276
2021-07-01T14:19:15,2021-07-01T14:26:05,69,Kalevankatu,19,Rautatientori / itä,1188.0,405
2021-07-01T14:19:13,2021-07-01T14:24:11,124,Isoisänsilta,243,Mustikkamaa,838.0,297
2021-07-01T14:19:12,2021-07-01T14:36:16,41,Ympyrätalo,141,Intiankatu,3450.0,1019
2021-07-01T14:19:10,2021-07-01T14:28:03,285,Orpaanporras,276,Puotinharju,2189.0,532
2021-07-01T14:19:07,2021-07-01T14:28:23,63,Jätkäsaarenlaituri,23,Kiasma,1670.0,548
2021-07-01T14:19:06,2021-07-01T14:25:01,6,Hietalahdentori,30,Itämerentori,1023.0,350
2021-07-01T14:19:06,2021-07-01T14:37:36,150,Töölönlahden puisto,71,Hietaniemenkatu,2679.0,1106
2021-07-01T14:19:05,2021-07-01T14:25:04,24,Mannerheimintie,21,Töölönlahdenkatu,1000.0,356
2021-07-01T14:18:52,2021-07-01T14:21:28,124,Isoisänsilta,293,Korkeasaari,365.0,152
2021-07-01T14:18:48,2021-07-01T14:41:45,275,Itäkeskus (M),239,Viikin tiedepuisto,4676.0,1372
2021-07-01T14:18:48,2021-07-01T14:28:34,232,Oulunkylän asema,144,Käpyläntie,1901.0,582
2021-07-01T14:18:46,2021-07-01T14:40:13,126,Kalasatama (M),162,Leppäsuonaukio,4870.0,1282
2021-07-01T14:18:40,2021-07-01T14:28:38,232,Oulunkylän asema,144,Käpyläntie,1886.0,594
2021-07-01T14:18:39,2021-07-01T14:28:34,357,Vanha Tapanilantie,348,Siltamäki,1953.0,595
2021-07-01T14:18:36,2021-07-01T14:21:54,54,Gyldenintie,53,Heikkiläntie,555.0,193
2021-07-01T14:18:36,2021-07-01T14:23:27,121,Vilhonvuorenkatu,126,Kalasatama (M),684.0,287
2021-07-01T14:18:31,2021-07-01T14:35:12,118,Fleminginkatu,19,Rautatientori / itä,2928.0,995
2021-07-01T14:18:28,2021-07-01T14:20:48,900,Orionintie,900,Orionintie,2.0,138
2021-07-01T14:18:22,2021-07-01T14:38:02,90,Paciuksenkaari,713,Upseerinkatu,5082.0,1175
2021-07-01T14:18:20,2021-07-01T14:24:33,107,Tenholantie,103,Vihdintie,1382.0,370
2021-07-01T14:18:18,2021-07-01T14:41:42,275,Itäkeskus (M),239,Viikin tiedepuisto,4702.0,1400
2021-07-01T14:18:16,2021-07-01T14:33:33,56,Luoteisväylä,57,Lauttasaaren ostoskeskus,1551.0,911
2021-07-01T14:18:14,2021-07-01T14:40:16,65,Hernesaarenranta,11,Unioninkatu,3538.0,1318
2021-07-01T14:18:12,2021-07-01T14:42:28,1,Kaivopuisto,10,Kasarmitori,2946.0,1451
2021-07-01T14:18:12,2021-07-01T14:42:27,49,Annankatu,125,Arielinkatu,4759.0,1454
2021-07-01T14:18:11,2021-07-01T14:27:06,565,Mankkaanaukio,653,Lukutori,1911.0,530
2021-07-01T14:18:10,2021-07-01T14:27:10,218,Pohjois-Haagan asema,213,Huopalahden asema,1935.0,536
2021-07-01T14:18:09,2021-07-01T14:34:18,6,Hietalahdentori,20,Kaisaniemenpuisto,2995.0,965
2021-07-01T14:18:09,2021-07-01T14:41:46,581,Niittykumpu (M),585,Haukilahdenaukio,1597.0,1417
2021-07-01T14:18:05,2021-07-01T14:31:00,24,Mannerheimintie,31,Marian sairaala,1604.0,775
2021-07-01T14:18:04,2021-07-01T14:27:31,113,Pasilan asema,87,Kustaankatu,1862.0,562
2021-07-01T14:18:04,2021-07-01T14:31:48,65,Hernesaarenranta,9,Erottajan aukio,2129.0,819
2021-07-01T14:18:01,2021-07-01T14:20:57,84,Paciuksenkatu,82,Töölöntulli,690.0,175
2021-07-01T14:17:58,2021-07-01T14:39:06,85,Jalavatie,84,Paciuksenkatu,2140.0,1262
2021-07-01T14:17:55,2021-07-01T14:27:50,22,Rautatientori / länsi,30,Itämerentori,2150.0,589
2021-07-01T14:17:55,2021-07-01T14:31:06,126,Kalasatama (M),137,Arabian kauppakeskus,2093.0,786
2021-07-01T14:17:53,2021-07-01T14:28:23,161,Eteläesplanadi,31,Marian sairaala,1892.0,625
2021-07-01T14:17:45,2021-07-01T14:21:46,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,810.0,236
2021-07-01T14:17:42,2021-07-01T18:29:32,149,Toinen linja,22,Rautatientori / länsi,2023.0,15102
2021-07-01T14:17:39,2021-07-01T14:26:26,127,Teurastamo,131,Elimäenkatu,2011.0,523
2021-07-01T14:17:33,2021-07-01T14:28:16,161,Eteläesplanadi,31,Marian sairaala,1884.0,637
2021-07-01T14:17:29,2021-07-01T14:22:24,65,Hernesaarenranta,1,Kaivopuisto,1220.0,294
2021-07-01T14:17:28,2021-07-01T14:28:29,318,Vuosaaren puistopolku,306,Kauppakeskus Columbus,1725.0,657
2021-07-01T14:17:28,2021-07-01T14:24:27,63,Jätkäsaarenlaituri,68,Albertinkatu,1398.0,415
2021-07-01T14:17:25,2021-07-01T14:41:02,124,Isoisänsilta,127,Teurastamo,4492.0,1413
2021-07-01T14:17:23,2021-07-01T14:36:26,150,Töölönlahden puisto,71,Hietaniemenkatu,2666.0,1138
2021-07-01T14:17:18,2021-07-01T14:21:24,17,Varsapuistikko,15,Ritarikatu,535.0,242
2021-07-01T14:17:17,2021-07-01T14:22:38,727,Ratsutori,711,Kirjurinkuja,1027.0,317
2021-07-01T14:17:14,2021-07-01T14:20:59,313,Rastila (M),311,Ramsinniementie,767.0,221
2021-07-01T14:17:13,2021-07-01T14:22:01,132,Hollolantie,135,Velodrominrinne,833.0,284
2021-07-01T14:17:07,2021-07-01T14:26:14,127,Teurastamo,131,Elimäenkatu,1997.0,543
2021-07-01T14:17:03,2021-07-01T14:29:26,113,Pasilan asema,44,Sörnäinen (M),2298.0,743
2021-07-01T14:17:03,2021-07-01T14:22:23,254,Agnetankuja,256,Herttoniemenranta,945.0,315
2021-07-01T14:16:59,2021-07-01T14:27:51,38,Töölöntori,46,Diakoniapuisto,1811.0,651
2021-07-01T14:16:57,2021-07-01T14:25:32,26,Kamppi (M),4,Viiskulma,1270.0,406
2021-07-01T14:16:54,2021-07-01T14:19:54,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,694.0,177
2021-07-01T14:16:54,2021-07-01T14:26:26,275,Itäkeskus (M),268,Porolahden koulu,2695.0,571
2021-07-01T14:16:54,2021-07-01T14:33:05,21,Töölönlahdenkatu,77,Nordenskiöldinaukio,2562.0,967
2021-07-01T14:16:47,2021-07-01T14:28:53,324,Sinkilätie,281,Puotila (M),2997.0,720
2021-07-01T14:16:43,2021-07-01T14:27:21,374,Etupellonpuisto,233,Kirkkoherrantie,2487.0,632
2021-07-01T14:16:42,2021-07-01T14:28:35,132,Hollolantie,41,Ympyrätalo,2356.0,707
2021-07-01T14:16:39,2021-07-01T14:25:49,286,Mamsellimyllynkatu,284,Myllypuro (M),1666.0,546
2021-07-01T14:16:34,2021-07-01T14:25:22,30,Itämerentori,65,Hernesaarenranta,2170.0,527
2021-07-01T14:16:33,2021-07-01T14:30:20,32,Eläinmuseo,1,Kaivopuisto,3949.0,827
2021-07-01T14:16:30,2021-07-01T14:31:30,21,Töölönlahdenkatu,40,Hakaniemi (M),2178.0,896
2021-07-01T14:16:28,2021-07-01T14:37:20,105,Tilkantori,23,Kiasma,4467.0,1247
2021-07-01T14:16:28,2021-07-01T14:18:49,150,Töölönlahden puisto,150,Töölönlahden puisto,32.0,137
2021-07-01T14:16:25,2021-07-01T14:36:23,95,Munkkiniemen aukio,21,Töölönlahdenkatu,4543.0,1194
2021-07-01T14:16:24,2021-07-01T14:26:18,48,Mastokatu,24,Mannerheimintie,1756.0,590
2021-07-01T14:16:17,2021-07-01T14:28:12,387,Kauppakeskus Kaari,382,Hakuninmaa,2201.0,710
2021-07-01T14:16:15,2021-07-01T14:23:41,78,Messeniuksenkatu,73,Kesäkatu,1449.0,442
2021-07-01T14:16:14,2021-07-01T14:17:13,65,Hernesaarenranta,65,Hernesaarenranta,6.0,55
2021-07-01T14:16:13,2021-07-01T14:30:43,5,Sepänkatu,27,Eerikinkatu,1678.0,866
2021-07-01T14:16:13,2021-07-01T14:25:09,513,Hakalehto,511,Sateentie,1320.0,535
2021-07-01T14:16:13,2021-07-01T14:16:21,275,Itäkeskus (M),275,Itäkeskus (M),0.0,6
2021-07-01T14:16:10,2021-07-01T14:23:40,78,Messeniuksenkatu,73,Kesäkatu,1470.0,446
2021-07-01T14:16:08,2021-07-01T14:28:13,239,Viikin tiedepuisto,236,Hernepellontie,2072.0,721
2021-07-01T14:16:05,2021-07-01T14:32:52,83,Meilahden sairaala,123,Näkinsilta,3520.0,1003
2021-07-01T14:16:04,2021-07-01T14:16:25,374,Etupellonpuisto,374,Etupellonpuisto,0.0,17
2021-07-01T14:16:01,2021-07-01T14:16:31,254,Agnetankuja,254,Agnetankuja,2.0,26
2021-07-01T14:16:00,2021-07-01T14:26:15,9,Erottajan aukio,16,Liisanpuistikko,1509.0,612
2021-07-01T14:15:52,2021-07-01T14:30:06,46,Diakoniapuisto,69,Kalevankatu,3148.0,849
2021-07-01T14:15:49,2021-07-01T14:31:30,227,Kylävoudintie,227,Kylävoudintie,1668.0,936
2021-07-01T14:15:49,2021-07-01T14:36:33,202,Merihaka,138,Arabiankatu,3988.0,1239
2021-07-01T14:15:48,2021-07-01T14:25:52,9,Erottajan aukio,71,Hietaniemenkatu,2762.0,600
2021-07-01T14:15:44,2021-07-01T14:16:03,301,Aurinkotuulenkatu,301,Aurinkotuulenkatu,2.0,15
2021-07-01T14:15:43,2021-07-01T14:29:31,511,Sateentie,559,Pohjankulma,1808.0,826
2021-07-01T14:15:41,2021-07-01T14:42:20,541,"Aalto-yliopisto (M), Korkeakouluaukio",541,"Aalto-yliopisto (M), Korkeakouluaukio",3989.0,1598
2021-07-01T14:15:40,2021-07-01T14:40:41,65,Hernesaarenranta,11,Unioninkatu,3563.0,1495
2021-07-01T14:15:39,2021-07-01T14:28:05,22,Rautatientori / länsi,41,Ympyrätalo,1819.0,740
2021-07-01T14:15:38,2021-07-01T14:28:43,64,Tyynenmerenkatu,71,Hietaniemenkatu,2846.0,781
2021-07-01T14:15:37,2021-07-01T14:21:35,77,Nordenskiöldinaukio,36,Apollonkatu,1396.0,343
2021-07-01T14:15:35,2021-07-01T14:29:39,59,Salmisaarenranta,21,Töölönlahdenkatu,2893.0,839
2021-07-01T14:15:33,2021-07-01T14:28:02,19,Rautatientori / itä,71,Hietaniemenkatu,2035.0,745
2021-07-01T14:15:27,2021-07-01T14:28:36,6,Hietalahdentori,22,Rautatientori / länsi,1512.0,786
2021-07-01T14:15:19,2021-07-01T14:24:09,161,Eteläesplanadi,16,Liisanpuistikko,1391.0,529
2021-07-01T14:15:14,2021-07-01T14:18:58,308,Mosaiikkitori,305,Kalkkihiekantie,771.0,220
2021-07-01T14:15:13,2021-07-01T14:22:24,113,Pasilan asema,116,Linnanmäki,1123.0,427
2021-07-01T14:15:12,2021-07-01T14:42:34,595,Westendintie,579,Niittymaa,5035.0,1641
2021-07-01T14:15:11,2021-07-01T14:25:41,37,Töölönkatu,30,Itämerentori,2393.0,626
2021-07-01T14:15:10,2021-07-01T14:24:33,83,Meilahden sairaala,116,Linnanmäki,2005.0,562
2021-07-01T14:15:04,2021-07-01T14:27:24,83,Meilahden sairaala,118,Fleminginkatu,2809.0,735
2021-07-01T14:14:59,2021-07-01T14:18:27,105,Tilkantori,89,Tilkanvierto,719.0,207
2021-07-01T14:14:58,2021-07-01T14:31:14,259,Petter Wetterin tie,122,Lintulahdenkatu,4524.0,976
2021-07-01T14:14:57,2021-07-01T14:23:47,8,Vanha kirkkopuisto,30,Itämerentori,1714.0,530
2021-07-01T14:14:50,2021-07-01T14:40:08,53,Heikkiläntie,49,Annankatu,3732.0,1514
2021-07-01T14:14:48,2021-07-01T15:14:43,69,Kalevankatu,122,Lintulahdenkatu,7694.0,3592
2021-07-01T14:14:47,2021-07-01T14:25:14,513,Hakalehto,511,Sateentie,1308.0,625
2021-07-01T14:14:47,2021-07-01T14:20:26,113,Pasilan asema,115,Venttiilikuja,794.0,334
2021-07-01T14:14:46,2021-07-01T14:20:16,113,Pasilan asema,115,Venttiilikuja,825.0,329
2021-07-01T14:14:45,2021-07-01T14:30:50,161,Eteläesplanadi,64,Tyynenmerenkatu,2291.0,960
2021-07-01T14:14:44,2021-07-01T14:23:31,581,Niittykumpu (M),649,Lystimäensilta,873.0,524
2021-07-01T14:14:38,2021-07-01T14:19:22,126,Kalasatama (M),120,Mäkelänkatu,827.0,276
2021-07-01T14:14:38,2021-07-01T14:20:41,137,Arabian kauppakeskus,134,Haukilahdenkatu,918.0,358
2021-07-01T14:14:33,2021-07-01T14:34:24,23,Kiasma,90,Paciuksenkaari,4226.0,1186
2021-07-01T14:14:33,2021-07-01T14:21:36,161,Eteläesplanadi,68,Albertinkatu,1045.0,419
2021-07-01T14:14:28,2021-07-01T14:15:01,254,Agnetankuja,254,Agnetankuja,1.0,32
2021-07-01T14:14:28,2021-07-01T14:14:37,259,Petter Wetterin tie,259,Petter Wetterin tie,0.0,9
2021-07-01T14:14:23,2021-07-01T14:26:16,78,Messeniuksenkatu,23,Kiasma,2703.0,712
2021-07-01T14:14:23,2021-07-01T14:37:58,21,Töölönlahdenkatu,95,Munkkiniemen aukio,4733.0,1412
2021-07-01T14:14:20,2021-07-01T14:18:59,25,Narinkka,33,Kauppakorkeakoulu,663.0,275
2021-07-01T14:14:15,2021-07-01T14:24:56,210,Pajamäki,399,Vähäntuvantie,1848.0,637
2021-07-01T14:14:12,2021-07-01T14:38:35,80,Jäähalli,374,Etupellonpuisto,7506.0,1462
2021-07-01T14:14:12,2021-07-01T14:21:53,125,Arielinkatu,202,Merihaka,1437.0,460
2021-07-01T14:14:12,2021-07-01T14:22:21,9,Erottajan aukio,16,Liisanpuistikko,1509.0,485
2021-07-01T14:14:12,2021-07-01T14:21:07,36,Apollonkatu,26,Kamppi (M),1043.0,411
2021-07-01T14:14:06,2021-07-01T14:18:09,10,Kasarmitori,14,Senaatintori,733.0,249
2021-07-01T14:14:05,2021-07-01T14:19:46,30,Itämerentori,69,Kalevankatu,1057.0,337
2021-07-01T14:14:04,2021-07-01T14:22:57,573,Urheilupuisto (M),517,Länsituuli,1519.0,527
2021-07-01T14:14:01,2021-07-01T14:33:37,259,Petter Wetterin tie,247,Haakoninlahdenkatu,4498.0,1174
2021-07-01T14:13:55,2021-07-01T14:21:35,571,Tapiolan urheilupuisto,555,Kalevalantie,1562.0,455
2021-07-01T14:13:49,2021-07-01T14:16:27,161,Eteläesplanadi,161,Eteläesplanadi,10.0,154
2021-07-01T14:13:48,2021-07-01T14:23:16,573,Urheilupuisto (M),517,Länsituuli,1509.0,563
2021-07-01T14:13:48,2021-07-01T14:19:49,563,Mankkaanlaaksontie,900,Orionintie,1880.0,356
2021-07-01T14:13:46,2021-07-01T14:22:59,14,Senaatintori,32,Eläinmuseo,1272.0,539
2021-07-01T14:13:41,2021-07-01T14:32:35,557,Louhentori,579,Niittymaa,3434.0,1129
2021-07-01T14:13:38,2021-07-01T14:27:00,86,Kuusitie,116,Linnanmäki,2551.0,801
2021-07-01T14:13:35,2021-07-01T14:27:36,519,Tapionaukio,543,Otaranta,2472.0,839
2021-07-01T14:13:32,2021-07-01T14:26:43,561,Koivu-Mankkaa,543,Otaranta,3203.0,787
2021-07-01T14:13:31,2021-07-01T14:40:31,701,Gallen-Kallelan tie,549,Maarinranta,4110.0,1615
2021-07-01T14:13:31,2021-07-01T14:19:27,286,Mamsellimyllynkatu,275,Itäkeskus (M),1510.0,355
2021-07-01T14:13:31,2021-07-01T14:26:16,259,Petter Wetterin tie,249,Isosaarentie,2822.0,761
2021-07-01T14:13:25,2021-07-01T14:21:37,255,Laivalahden puistotie,268,Porolahden koulu,1703.0,486
2021-07-01T14:13:17,2021-07-01T14:26:36,87,Kustaankatu,12,Kanavaranta,2958.0,795
2021-07-01T14:13:16,2021-07-01T14:29:12,573,Urheilupuisto (M),639,Itäportti,2995.0,951
2021-07-01T14:13:16,2021-07-01T14:25:04,121,Vilhonvuorenkatu,137,Arabian kauppakeskus,2536.0,708
2021-07-01T14:13:14,2021-07-01T14:17:09,90,Paciuksenkaari,213,Huopalahden asema,803.0,235
2021-07-01T14:13:12,2021-07-01T14:16:32,123,Näkinsilta,16,Liisanpuistikko,767.0,195
2021-07-01T14:13:08,2021-07-01T14:33:16,29,Baana,126,Kalasatama (M),5094.0,1208
2021-07-01T14:13:04,2021-07-01T14:20:47,21,Töölönlahdenkatu,162,Leppäsuonaukio,1086.0,458
2021-07-01T14:13:00,2021-07-01T14:18:44,23,Kiasma,161,Eteläesplanadi,931.0,339
2021-07-01T14:13:00,2021-07-01T14:15:55,404,Sompasaari,126,Kalasatama (M),600.0,171
2021-07-01T14:12:58,2021-07-01T14:29:51,13,Merisotilaantori,126,Kalasatama (M),4182.0,1009
2021-07-01T14:12:55,2021-07-01T14:42:27,71,Hietaniemenkatu,89,Tilkanvierto,6535.0,1771
2021-07-01T14:12:50,2021-07-01T14:20:14,112,Rautatieläisenkatu,113,Pasilan asema,1317.0,438
2021-07-01T14:12:49,2021-07-01T14:19:53,350,Töyrynummi,351,Kotinummentie,1380.0,421
2021-07-01T14:12:42,2021-07-01T14:27:01,308,Mosaiikkitori,311,Ramsinniementie,2025.0,855
2021-07-01T14:12:41,2021-07-01T14:16:49,267,Roihupelto,262,Siilitie (M),837.0,244
2021-07-01T14:12:38,2021-07-01T14:37:12,36,Apollonkatu,1,Kaivopuisto,4815.0,1471
2021-07-01T14:12:34,2021-07-01T14:48:14,69,Kalevankatu,68,Albertinkatu,2246.0,2135
2021-07-01T14:12:29,2021-07-01T14:16:36,571,Tapiolan urheilupuisto,573,Urheilupuisto (M),662.0,246
2021-07-01T14:12:23,2021-07-01T14:22:59,111,Esterinportti,38,Töölöntori,2591.0,635
2021-07-01T14:12:23,2021-07-01T14:33:05,30,Itämerentori,85,Jalavatie,4081.0,1239
2021-07-01T14:12:22,2021-07-01T14:15:00,307,Ulappasilta,307,Ulappasilta,8.0,153
2021-07-01T14:12:20,2021-07-01T14:28:11,761,Mäkkylän asema,711,Kirjurinkuja,1700.0,948
2021-07-01T14:12:19,2021-07-01T14:27:13,119,Gebhardinaukio,38,Töölöntori,2752.0,882
2021-07-01T14:12:17,2021-07-01T14:36:27,65,Hernesaarenranta,16,Liisanpuistikko,4427.0,1446
2021-07-01T14:12:17,2021-07-01T14:22:49,84,Paciuksenkatu,93,Torpanranta,2240.0,628
2021-07-01T14:12:16,2021-07-01T14:37:58,533,Tekniikantie,727,Ratsutori,6117.0,1536
2021-07-01T14:12:15,2021-07-01T14:16:57,63,Jätkäsaarenlaituri,26,Kamppi (M),1041.0,275
2021-07-01T14:12:13,2021-07-01T14:16:40,316,Punakiventie,308,Mosaiikkitori,873.0,265
2021-07-01T14:12:11,2021-07-01T14:19:23,39,Ooppera,41,Ympyrätalo,1796.0,428
2021-07-01T14:12:08,2021-07-01T14:18:02,233,Kirkkoherrantie,144,Käpyläntie,1598.0,349
2021-07-01T14:12:07,2021-07-01T14:16:48,316,Punakiventie,308,Mosaiikkitori,841.0,277
2021-07-01T14:12:01,2021-07-01T14:23:39,21,Töölönlahdenkatu,38,Töölöntori,1288.0,690
2021-07-01T14:12:01,2021-07-01T14:21:38,47,Vanha Kauppahalli,41,Ympyrätalo,2436.0,574
2021-07-01T14:11:54,2021-07-01T14:24:33,239,Viikin tiedepuisto,235,Katariina Saksilaisen katu,2634.0,754
2021-07-01T14:11:53,2021-07-01T14:16:47,5,Sepänkatu,9,Erottajan aukio,1252.0,292
2021-07-01T14:11:51,2021-07-01T14:22:11,63,Jätkäsaarenlaituri,1,Kaivopuisto,2191.0,616
2021-07-01T14:11:45,2021-07-01T14:18:34,41,Ympyrätalo,14,Senaatintori,1419.0,417
2021-07-01T14:11:45,2021-07-01T14:21:17,24,Mannerheimintie,5,Sepänkatu,1561.0,572
2021-07-01T14:11:41,2021-07-01T14:17:39,123,Näkinsilta,19,Rautatientori / itä,1502.0,354
2021-07-01T14:11:40,2021-07-01T14:13:51,615,Tiistiläntie,625,Suomenlahdentie,541.0,130
2021-07-01T14:11:40,2021-07-01T14:54:47,380,Pirkkolan liikuntapuisto,234,Otto Brandtin tie,6522.0,2587
2021-07-01T14:11:35,2021-07-01T14:17:25,57,Lauttasaaren ostoskeskus,56,Luoteisväylä,1460.0,346
2021-07-01T14:11:31,2021-07-01T14:30:47,145,Pohjolankatu,149,Toinen linja,3967.0,1151
2021-07-01T14:11:31,2021-07-01T14:15:59,63,Jätkäsaarenlaituri,6,Hietalahdentori,616.0,264
2021-07-01T14:11:30,2021-07-01T14:32:39,60,Kaapelitehdas,29,Baana,3043.0,1267
2021-07-01T14:11:29,2021-07-01T14:18:12,30,Itämerentori,6,Hietalahdentori,0.0,398
2021-07-01T14:11:28,2021-07-01T14:34:06,30,Itämerentori,85,Jalavatie,4051.0,1355
2021-07-01T14:11:27,2021-07-01T14:25:51,91,Seurasaari,163,Lehtisaarentie,2846.0,868
2021-07-01T14:11:21,2021-07-01T14:21:01,593,Toppelundintie,509,Revontulentie,2144.0,574
2021-07-01T14:11:18,2021-07-01T14:26:49,761,Mäkkylän asema,711,Kirjurinkuja,1692.0,928
2021-07-01T14:11:07,2021-07-01T14:18:15,45,Brahen kenttä,79,Uimastadion,1566.0,424
2021-07-01T14:11:05,2021-07-01T14:17:10,30,Itämerentori,69,Kalevankatu,1045.0,360
2021-07-01T14:11:03,2021-07-01T14:32:45,60,Kaapelitehdas,29,Baana,3030.0,1297
2021-07-01T14:10:50,2021-07-01T14:11:11,145,Pohjolankatu,145,Pohjolankatu,0.0,17
2021-07-01T14:10:50,2021-07-01T14:27:13,25,Narinkka,45,Brahen kenttä,2687.0,978
2021-07-01T14:10:50,2021-07-01T14:23:19,292,Koskelan varikko,117,Brahen puistikko,2834.0,744
2021-07-01T14:10:47,2021-07-01T14:18:59,216,Jännetie,217,Marttila,1727.0,489
2021-07-01T14:10:33,2021-07-01T14:42:23,208,Valimotie,229,Käskynhaltijantie,6277.0,1906
2021-07-01T14:10:30,2021-07-01T14:16:32,25,Narinkka,37,Töölönkatu,922.0,357
2021-07-01T14:10:28,2021-07-01T14:27:09,161,Eteläesplanadi,126,Kalasatama (M),3683.0,996
2021-07-01T14:10:15,2021-07-01T15:34:28,11,Unioninkatu,20,Kaisaniemenpuisto,3906.0,5049
2021-07-01T14:10:14,2021-07-01T14:16:08,59,Salmisaarenranta,30,Itämerentori,927.0,349
2021-07-01T14:10:10,2021-07-01T14:32:42,60,Kaapelitehdas,29,Baana,3060.0,1347
2021-07-01T14:10:10,2021-07-01T14:23:59,115,Venttiilikuja,150,Töölönlahden puisto,2920.0,825
2021-07-01T14:10:04,2021-07-01T14:16:04,90,Paciuksenkaari,91,Seurasaari,876.0,355
2021-07-01T14:10:02,2021-07-01T14:33:48,27,Eerikinkatu,106,Korppaanmäentie,4913.0,1421
2021-07-01T14:10:01,2021-07-01T14:16:46,60,Kaapelitehdas,30,Itämerentori,576.0,402
2021-07-01T14:09:59,2021-07-01T14:20:13,70,Sammonpuistikko,30,Itämerentori,1815.0,610
2021-07-01T14:09:57,2021-07-01T14:16:12,22,Rautatientori / länsi,18,Porthania,598.0,225
2021-07-01T14:09:51,2021-07-01T14:31:43,150,Töölönlahden puisto,137,Arabian kauppakeskus,5209.0,1308
2021-07-01T14:09:49,2021-07-01T14:17:04,95,Munkkiniemen aukio,91,Seurasaari,1045.0,430
2021-07-01T14:09:33,2021-07-01T14:20:16,731,Leppävaarankäytävä,216,Jännetie,2587.0,638
2021-07-01T14:09:25,2021-07-01T14:18:14,103,Vihdintie,96,Huopalahdentie,1313.0,524
2021-07-01T14:09:22,2021-07-01T14:27:37,58,Lauttasaarensilta,24,Mannerheimintie,3606.0,1091
2021-07-01T14:09:18,2021-07-01T14:34:37,118,Fleminginkatu,140,Verkatehtaanpuisto,3845.0,1515
2021-07-01T14:09:16,2021-07-01T14:14:12,40,Hakaniemi (M),17,Varsapuistikko,657.0,292
2021-07-01T14:09:13,2021-07-01T14:22:57,126,Kalasatama (M),135,Velodrominrinne,2977.0,796
2021-07-01T14:09:07,2021-07-01T14:17:35,21,Töölönlahdenkatu,10,Kasarmitori,1251.0,497
2021-07-01T14:09:06,2021-07-01T14:14:01,50,Melkonkuja,54,Gyldenintie,1420.0,295
2021-07-01T14:09:06,2021-07-01T14:20:24,16,Liisanpuistikko,127,Teurastamo,2227.0,673
2021-07-01T14:09:06,2021-07-01T14:13:05,571,Tapiolan urheilupuisto,573,Urheilupuisto (M),624.0,235
2021-07-01T14:09:03,2021-07-01T14:18:12,113,Pasilan asema,78,Messeniuksenkatu,1792.0,551
