Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-06-01T17:03:54,2021-06-01T17:33:55,112,Rautatieläisenkatu,21,Töölönlahdenkatu,4169.0,1797
2021-06-01T17:03:54,2021-06-01T17:11:46,79,Uimastadion,41,Ympyrätalo,1976.0,468
2021-06-01T17:03:53,2021-06-01T17:08:47,60,Kaapelitehdas,30,Itämerentori,688.0,288
2021-06-01T17:03:53,2021-06-01T17:20:00,47,Vanha Kauppahalli,124,Isoisänsilta,3924.0,962
2021-06-01T17:03:51,2021-06-01T17:14:16,118,Fleminginkatu,75,Korjaamo,2216.0,623
2021-06-01T17:03:47,2021-06-01T17:08:30,72,Eteläinen Hesperiankatu,74,Rajasaarentie,1008.0,278
2021-06-01T17:03:45,2021-06-01T17:07:07,110,Maistraatintori,109,Hertanmäenkatu,495.0,200
2021-06-01T17:03:44,2021-06-01T17:09:13,533,Tekniikantie,543,Otaranta,1259.0,324
2021-06-01T17:03:44,2021-06-01T17:04:45,39,Ooppera,39,Ooppera,0.0,57
2021-06-01T17:03:43,2021-06-01T17:35:33,19,Rautatientori / itä,163,Lehtisaarentie,7586.0,1907
2021-06-01T17:03:42,2021-06-01T17:07:52,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",710.0,245
2021-06-01T17:03:42,2021-06-01T17:10:17,19,Rautatientori / itä,33,Kauppakorkeakoulu,1063.0,392
2021-06-01T17:03:38,2021-06-01T17:22:33,45,Brahen kenttä,144,Käpyläntie,3885.0,1130
2021-06-01T17:03:34,2021-06-01T17:24:48,10,Kasarmitori,125,Arielinkatu,4106.0,1270
2021-06-01T17:03:33,2021-06-01T17:12:03,29,Baana,37,Töölönkatu,1860.0,506
2021-06-01T17:03:33,2021-06-01T17:29:41,707,Majurinkulma,573,Urheilupuisto (M),6618.0,1568
2021-06-01T17:03:31,2021-06-01T17:30:06,12,Kanavaranta,103,Vihdintie,7603.0,1595
2021-06-01T17:03:30,2021-06-01T17:20:02,264,Eränkävijäntori,256,Herttoniemenranta,3248.0,987
2021-06-01T17:03:28,2021-06-01T17:22:32,162,Leppäsuonaukio,61,Länsisatamankatu,2280.0,1140
2021-06-01T17:03:26,2021-06-01T17:07:32,126,Kalasatama (M),404,Sompasaari,586.0,241
2021-06-01T17:03:21,2021-06-01T17:20:05,41,Ympyrätalo,205,Ilmalan asema,3575.0,999
2021-06-01T17:03:18,2021-06-01T17:13:32,125,Arielinkatu,246,Tupasaarentie,2254.0,608
2021-06-01T17:03:14,2021-06-01T17:22:10,44,Sörnäinen (M),41,Ympyrätalo,5137.0,1131
2021-06-01T17:03:08,2021-06-01T17:20:05,1,Kaivopuisto,22,Rautatientori / länsi,2058.0,1012
2021-06-01T17:02:56,2021-06-01T17:05:42,137,Arabian kauppakeskus,137,Arabian kauppakeskus,310.0,162
2021-06-01T17:02:55,2021-06-01T17:09:09,65,Hernesaarenranta,1,Kaivopuisto,1202.0,370
2021-06-01T17:02:55,2021-06-01T17:14:55,49,Annankatu,23,Kiasma,1149.0,715
2021-06-01T17:02:51,2021-06-01T17:08:12,27,Eerikinkatu,6,Hietalahdentori,953.0,316
2021-06-01T17:02:49,2021-06-01T17:09:15,65,Hernesaarenranta,1,Kaivopuisto,1163.0,381
2021-06-01T17:02:43,2021-06-01T17:10:43,44,Sörnäinen (M),79,Uimastadion,2129.0,476
2021-06-01T17:02:41,2021-06-01T17:11:38,210,Pajamäki,217,Marttila,1715.0,532
2021-06-01T17:02:40,2021-06-01T17:25:55,68,Albertinkatu,86,Kuusitie,4893.0,1395
2021-06-01T17:02:39,2021-06-01T17:24:25,143,Kuikkarinne,26,Kamppi (M),5345.0,1305
2021-06-01T17:02:38,2021-06-01T17:27:11,19,Rautatientori / itä,207,Vanha Viertotie,6886.0,1473
2021-06-01T17:02:37,2021-06-01T17:05:33,304,Aurinkolahdenaukio,305,Kalkkihiekantie,528.0,171
2021-06-01T17:02:26,2021-06-01T17:07:38,137,Arabian kauppakeskus,138,Arabiankatu,824.0,307
2021-06-01T17:02:26,2021-06-01T17:08:55,29,Baana,21,Töölönlahdenkatu,1537.0,383
2021-06-01T17:02:25,2021-06-01T17:14:25,119,Gebhardinaukio,142,Koskelantie,2284.0,715
2021-06-01T17:02:22,2021-06-01T17:27:29,75,Korjaamo,138,Arabiankatu,4484.0,1502
2021-06-01T17:02:20,2021-06-01T17:04:52,75,Korjaamo,76,Olympiastadion,314.0,152
2021-06-01T17:02:19,2021-06-01T17:22:51,42,Haapaniemenkatu,71,Hietaniemenkatu,5613.0,1229
2021-06-01T17:02:18,2021-06-01T17:14:25,11,Unioninkatu,149,Toinen linja,2144.0,722
2021-06-01T17:02:18,2021-06-01T17:24:07,137,Arabian kauppakeskus,238,Pihlajamäki,4892.0,1308
2021-06-01T17:02:16,2021-06-01T17:13:49,121,Vilhonvuorenkatu,19,Rautatientori / itä,2517.0,687
2021-06-01T17:02:15,2021-06-01T17:06:56,334,Varustuksentie,333,Kivikonkaari,586.0,274
2021-06-01T17:02:12,2021-06-01T17:17:14,83,Meilahden sairaala,62,Välimerenkatu,3920.0,898
2021-06-01T17:02:12,2021-06-01T17:07:05,733,Läkkitori,763,Kalkkipellonmäki,1176.0,289
2021-06-01T17:02:09,2021-06-01T17:19:41,12,Kanavaranta,38,Töölöntori,2932.0,1049
2021-06-01T17:02:08,2021-06-01T17:23:04,21,Töölönlahdenkatu,44,Sörnäinen (M),3967.0,1252
2021-06-01T17:02:08,2021-06-01T17:18:30,20,Kaisaniemenpuisto,77,Nordenskiöldinaukio,2750.0,981
2021-06-01T17:02:07,2021-06-01T17:18:16,201,Länsisatamankuja,57,Lauttasaaren ostoskeskus,2999.0,964
2021-06-01T17:02:06,2021-06-01T17:11:12,57,Lauttasaaren ostoskeskus,56,Luoteisväylä,1498.0,542
2021-06-01T17:02:01,2021-06-01T17:22:59,73,Kesäkatu,10,Kasarmitori,3324.0,1254
2021-06-01T17:02:01,2021-06-01T17:20:44,215,Pitäjänmäen asema,98,Ulvilantie,1057.0,1120
2021-06-01T17:01:58,2021-06-01T17:13:48,116,Linnanmäki,126,Kalasatama (M),2142.0,706
2021-06-01T17:01:55,2021-06-01T17:12:28,12,Kanavaranta,49,Annankatu,1394.0,629
2021-06-01T17:01:53,2021-06-01T17:06:57,523,Ahertajantie,557,Louhentori,994.0,299
2021-06-01T17:01:51,2021-06-01T17:23:09,95,Munkkiniemen aukio,713,Upseerinkatu,4833.0,1273
2021-06-01T17:01:50,2021-06-01T17:11:56,57,Lauttasaaren ostoskeskus,56,Luoteisväylä,1521.0,602
2021-06-01T17:01:49,2021-06-01T17:13:18,115,Venttiilikuja,126,Kalasatama (M),2137.0,685
2021-06-01T17:01:48,2021-06-01T17:13:44,325,Mellunmäki (M),330,Kontula (M),1764.0,707
2021-06-01T17:01:48,2021-06-01T17:28:12,50,Melkonkuja,39,Ooppera,5856.0,1579
2021-06-01T17:01:48,2021-06-01T17:03:56,533,Tekniikantie,541,"Aalto-yliopisto (M), Korkeakouluaukio",520.0,128
2021-06-01T17:01:40,2021-06-01T17:16:57,60,Kaapelitehdas,4,Viiskulma,2782.0,915
2021-06-01T17:01:37,2021-06-01T17:20:53,32,Eläinmuseo,13,Merisotilaantori,3156.0,1154
2021-06-01T17:01:36,2021-06-01T17:40:31,571,Tapiolan urheilupuisto,107,Tenholantie,8992.0,2330
2021-06-01T17:01:35,2021-06-01T17:12:33,245,Kulosaari (M),261,Asentajanpuisto,2626.0,654
2021-06-01T17:01:31,2021-06-01T17:04:40,42,Haapaniemenkatu,44,Sörnäinen (M),624.0,185
2021-06-01T17:01:30,2021-06-01T17:25:30,40,Hakaniemi (M),94,Laajalahden aukio,5660.0,1436
2021-06-01T17:01:29,2021-06-01T17:04:28,150,Töölönlahden puisto,22,Rautatientori / länsi,614.0,174
2021-06-01T17:01:28,2021-06-01T17:08:20,113,Pasilan asema,117,Brahen puistikko,1443.0,408
2021-06-01T17:01:25,2021-06-01T17:31:25,127,Teurastamo,4,Viiskulma,4145.0,1796
2021-06-01T17:01:25,2021-06-01T17:08:17,22,Rautatientori / länsi,37,Töölönkatu,1245.0,405
2021-06-01T17:01:25,2021-06-01T17:04:13,713,Upseerinkatu,727,Ratsutori,571.0,164
2021-06-01T17:01:25,2021-06-01T17:05:57,527,Otsolahti,519,Tapionaukio,820.0,271
2021-06-01T17:01:24,2021-06-01T17:15:21,276,Puotinharju,313,Rastila (M),2611.0,834
2021-06-01T17:01:24,2021-06-01T17:05:53,527,Otsolahti,519,Tapionaukio,808.0,268
2021-06-01T17:01:23,2021-06-01T17:05:48,96,Huopalahdentie,94,Laajalahden aukio,604.0,260
2021-06-01T17:01:22,2021-06-01T17:07:26,208,Valimotie,214,Valimon asema,767.0,359
2021-06-01T17:01:22,2021-06-01T17:31:51,40,Hakaniemi (M),114,Ratapihantie,6622.0,1825
2021-06-01T17:01:21,2021-06-01T17:21:34,30,Itämerentori,51,Itälahdenkatu,2930.0,1209
2021-06-01T17:01:21,2021-06-01T17:09:23,205,Ilmalan asema,113,Pasilan asema,1402.0,481
2021-06-01T17:01:19,2021-06-01T17:04:21,57,Lauttasaaren ostoskeskus,53,Heikkiläntie,784.0,181
2021-06-01T17:01:17,2021-06-01T17:08:35,39,Ooppera,82,Töölöntulli,1366.0,432
2021-06-01T17:01:16,2021-06-01T17:23:11,131,Elimäenkatu,19,Rautatientori / itä,4249.0,1311
2021-06-01T17:01:13,2021-06-01T17:11:47,61,Länsisatamankatu,58,Lauttasaarensilta,1445.0,631
2021-06-01T17:01:13,2021-06-01T18:57:45,701,Gallen-Kallelan tie,513,Hakalehto,8515.0,6986
2021-06-01T17:01:10,2021-06-01T17:18:26,113,Pasilan asema,26,Kamppi (M),4298.0,1036
2021-06-01T17:01:09,2021-06-01T17:19:46,40,Hakaniemi (M),141,Intiankatu,4141.0,1112
2021-06-01T17:01:08,2021-06-01T17:11:24,57,Lauttasaaren ostoskeskus,56,Luoteisväylä,1492.0,613
2021-06-01T17:01:07,2021-06-01T17:10:17,25,Narinkka,37,Töölönkatu,1114.0,545
2021-06-01T17:01:07,2021-06-01T17:22:34,597,Linnakepolku,501,Hanasaari,3324.0,1282
2021-06-01T17:01:07,2021-06-01T17:18:09,23,Kiasma,53,Heikkiläntie,3704.0,1017
2021-06-01T17:01:07,2021-06-01T17:04:10,61,Länsisatamankatu,60,Kaapelitehdas,382.0,182
2021-06-01T17:01:04,2021-06-01T17:14:10,90,Paciuksenkaari,162,Leppäsuonaukio,3644.0,780
2021-06-01T17:01:03,2021-06-01T17:10:52,319,Purjetie,308,Mosaiikkitori,1688.0,585
2021-06-01T17:01:01,2021-06-01T17:08:58,32,Eläinmuseo,77,Nordenskiöldinaukio,1770.0,472
2021-06-01T17:00:59,2021-06-01T17:09:07,81,Stenbäckinkatu,38,Töölöntori,1335.0,479
2021-06-01T17:00:57,2021-06-01T17:22:10,125,Arielinkatu,140,Verkatehtaanpuisto,4037.0,1268
2021-06-01T17:00:57,2021-06-01T17:11:14,57,Lauttasaaren ostoskeskus,56,Luoteisväylä,1573.0,614
2021-06-01T17:00:56,2021-06-01T17:19:50,9,Erottajan aukio,40,Hakaniemi (M),2558.0,1132
2021-06-01T17:00:55,2021-06-01T17:21:08,293,Korkeasaari,11,Unioninkatu,3926.0,1209
2021-06-01T17:00:55,2021-06-01T17:21:12,293,Korkeasaari,11,Unioninkatu,4071.0,1211
2021-06-01T17:00:54,2021-06-01T17:27:48,11,Unioninkatu,22,Rautatientori / länsi,5752.0,1604
2021-06-01T17:00:53,2021-06-01T17:13:25,78,Messeniuksenkatu,26,Kamppi (M),2389.0,747
2021-06-01T17:00:52,2021-06-01T17:01:14,57,Lauttasaaren ostoskeskus,57,Lauttasaaren ostoskeskus,2.0,16
2021-06-01T17:00:50,2021-06-01T17:17:41,17,Varsapuistikko,132,Hollolantie,3167.0,1007
2021-06-01T17:00:50,2021-06-01T17:19:41,281,Puotila (M),320,Koukkusaarentie,3598.0,1126
2021-06-01T17:00:49,2021-06-01T17:16:08,145,Pohjolankatu,117,Brahen puistikko,0.0,914
2021-06-01T17:00:49,2021-06-01T17:09:36,900,Orionintie,581,Niittykumpu (M),1986.0,523
2021-06-01T17:00:47,2021-06-01T17:00:55,57,Lauttasaaren ostoskeskus,57,Lauttasaaren ostoskeskus,0.0,7
2021-06-01T17:00:46,2021-06-01T18:57:45,701,Gallen-Kallelan tie,513,Hakalehto,8602.0,7013
2021-06-01T17:00:46,2021-06-01T17:13:57,38,Töölöntori,73,Kesäkatu,1386.0,787
2021-06-01T17:00:46,2021-06-01T17:16:27,532,Betonimies,581,Niittykumpu (M),4516.0,941
2021-06-01T17:00:44,2021-06-01T17:15:53,71,Hietaniemenkatu,89,Tilkanvierto,3335.0,907
2021-06-01T17:00:42,2021-06-01T17:13:30,59,Salmisaarenranta,69,Kalevankatu,2107.0,764
2021-06-01T17:00:41,2021-06-01T17:22:08,505,Westendinasema,585,Haukilahdenaukio,3994.0,1285
2021-06-01T17:00:38,2021-06-01T17:17:28,37,Töölönkatu,113,Pasilan asema,2980.0,1010
2021-06-01T17:00:37,2021-06-01T17:19:53,276,Puotinharju,257,Margareetankuja,4250.0,1155
2021-06-01T17:00:33,2021-06-01T17:07:42,122,Lintulahdenkatu,126,Kalasatama (M),1067.0,424
2021-06-01T17:00:28,2021-06-01T17:25:38,63,Jätkäsaarenlaituri,84,Paciuksenkatu,3720.0,1505
2021-06-01T17:00:27,2021-06-01T17:06:51,39,Ooppera,74,Rajasaarentie,1086.0,380
2021-06-01T17:00:25,2021-06-01T17:00:37,23,Kiasma,23,Kiasma,1.0,10
2021-06-01T17:00:23,2021-06-01T17:10:45,203,Opastinsilta,43,Karhupuisto,2340.0,621
2021-06-01T17:00:20,2021-06-01T17:20:52,8,Vanha kirkkopuisto,79,Uimastadion,3367.0,1227
2021-06-01T17:00:20,2021-06-01T17:24:32,507,Golfpolku,533,Tekniikantie,3003.0,1448
2021-06-01T17:00:18,2021-06-01T17:19:01,537,Innopoli,543,Otaranta,4262.0,1122
2021-06-01T17:00:14,2021-06-01T17:24:29,141,Intiankatu,21,Töölönlahdenkatu,5029.0,1450
2021-06-01T17:00:12,2021-06-01T17:08:40,6,Hietalahdentori,23,Kiasma,1523.0,504
2021-06-01T17:00:12,2021-06-01T17:08:26,44,Sörnäinen (M),124,Isoisänsilta,1626.0,497
2021-06-01T17:00:09,2021-06-01T17:07:12,118,Fleminginkatu,126,Kalasatama (M),1449.0,418
2021-06-01T17:00:08,2021-06-01T17:07:20,16,Liisanpuistikko,11,Unioninkatu,1174.0,428
2021-06-01T17:00:04,2021-06-01T17:08:03,127,Teurastamo,123,Näkinsilta,1408.0,475
2021-06-01T17:00:02,2021-06-01T17:13:52,38,Töölöntori,73,Kesäkatu,1421.0,825
2021-06-01T17:00:01,2021-06-01T17:16:31,58,Lauttasaarensilta,68,Albertinkatu,2826.0,985
2021-06-01T17:00:00,2021-06-01T17:07:44,308,Mosaiikkitori,318,Vuosaaren puistopolku,1874.0,460
2021-06-01T16:59:59,2021-06-01T17:00:43,32,Eläinmuseo,32,Eläinmuseo,18.0,39
2021-06-01T16:59:59,2021-06-01T17:08:46,4,Viiskulma,65,Hernesaarenranta,1374.0,523
2021-06-01T16:59:59,2021-06-01T17:21:28,1,Kaivopuisto,59,Salmisaarenranta,3753.0,1288
2021-06-01T16:59:58,2021-06-01T17:10:25,79,Uimastadion,19,Rautatientori / itä,2610.0,626
2021-06-01T16:59:58,2021-06-01T17:18:30,117,Brahen puistikko,94,Laajalahden aukio,4551.0,1112
2021-06-01T16:59:53,2021-06-01T17:13:44,118,Fleminginkatu,204,A.I. Virtasen aukio,2272.0,825
2021-06-01T16:59:51,2021-06-01T17:07:18,1,Kaivopuisto,65,Hernesaarenranta,1241.0,443
2021-06-01T16:59:51,2021-06-01T17:02:31,265,Siilitie 9,262,Siilitie (M),604.0,157
2021-06-01T16:59:50,2021-06-01T17:10:47,59,Salmisaarenranta,21,Töölönlahdenkatu,2609.0,617
2021-06-01T16:59:49,2021-06-01T17:18:58,127,Teurastamo,89,Tilkanvierto,4608.0,1145
2021-06-01T16:59:46,2021-06-01T17:10:19,57,Lauttasaaren ostoskeskus,29,Baana,2276.0,633
2021-06-01T16:59:43,2021-06-01T17:06:58,125,Arielinkatu,122,Lintulahdenkatu,1217.0,429
2021-06-01T16:59:43,2021-06-01T17:18:49,51,Itälahdenkatu,5,Sepänkatu,4300.0,1142
2021-06-01T16:59:41,2021-06-01T17:34:17,70,Sammonpuistikko,40,Hakaniemi (M),3887.0,2071
2021-06-01T16:59:41,2021-06-01T17:16:46,51,Itälahdenkatu,54,Gyldenintie,1609.0,1021
2021-06-01T16:59:40,2021-06-01T17:11:56,123,Näkinsilta,11,Unioninkatu,1946.0,732
2021-06-01T16:59:40,2021-06-01T17:18:41,209,Takomotie,727,Ratsutori,4408.0,1139
2021-06-01T16:59:39,2021-06-01T17:15:37,118,Fleminginkatu,204,A.I. Virtasen aukio,2284.0,952
2021-06-01T16:59:33,2021-06-01T17:02:52,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,686.0,196
2021-06-01T16:59:32,2021-06-01T17:20:03,240,Viikin normaalikoulu,265,Siilitie 9,2945.0,1230
2021-06-01T16:59:31,2021-06-01T19:38:46,161,Eteläesplanadi,62,Välimerenkatu,2005.0,547
2021-06-01T16:59:30,2021-06-01T17:19:07,531,Keilaranta,84,Paciuksenkatu,4635.0,1172
2021-06-01T16:59:26,2021-06-01T17:09:29,121,Vilhonvuorenkatu,19,Rautatientori / itä,2462.0,598
2021-06-01T16:59:25,2021-06-01T17:09:06,653,Lukutori,641,Komeetankatu,2967.0,577
2021-06-01T16:59:22,2021-06-01T17:17:43,44,Sörnäinen (M),26,Kamppi (M),3804.0,1097
2021-06-01T16:59:21,2021-06-01T17:14:21,357,Vanha Tapanilantie,373,Mikkolantie,3163.0,895
2021-06-01T16:59:21,2021-06-01T17:07:04,76,Olympiastadion,116,Linnanmäki,1635.0,458
2021-06-01T16:59:21,2021-06-01T17:09:22,529,Keilaniemi (M),543,Otaranta,1485.0,599
2021-06-01T16:59:20,2021-06-01T17:14:34,138,Arabiankatu,44,Sörnäinen (M),2507.0,909
2021-06-01T16:59:18,2021-06-01T17:07:58,627,Piispansilta,603,Matinlahdenranta,1711.0,519
2021-06-01T16:59:17,2021-06-01T17:04:32,95,Munkkiniemen aukio,101,Munkkivuoren ostoskeskus,1099.0,314
2021-06-01T16:59:08,2021-06-01T16:59:59,122,Lintulahdenkatu,122,Lintulahdenkatu,8.0,46
2021-06-01T16:59:07,2021-06-01T17:52:34,118,Fleminginkatu,118,Fleminginkatu,4351.0,3201
2021-06-01T16:59:05,2021-06-01T17:41:35,133,Paavalinpuisto,128,Päijänteentie,635.0,2547
2021-06-01T16:59:02,2021-06-01T17:09:49,627,Piispansilta,603,Matinlahdenranta,1676.0,643
2021-06-01T16:59:01,2021-06-01T17:10:13,30,Itämerentori,21,Töölönlahdenkatu,1958.0,667
2021-06-01T16:59:01,2021-06-01T17:06:48,68,Albertinkatu,30,Itämerentori,1515.0,462
2021-06-01T16:58:51,2021-06-01T17:05:50,129,Pernajantie,44,Sörnäinen (M),1114.0,418
2021-06-01T16:58:50,2021-06-01T17:06:18,53,Heikkiläntie,55,Puistokaari,1368.0,445
2021-06-01T16:58:50,2021-06-01T17:20:00,48,Mastokatu,79,Uimastadion,4525.0,1266
2021-06-01T16:58:48,2021-06-01T17:01:37,94,Laajalahden aukio,95,Munkkiniemen aukio,453.0,164
2021-06-01T16:58:46,2021-06-01T17:10:57,126,Kalasatama (M),133,Paavalinpuisto,1946.0,726
2021-06-01T16:58:45,2021-06-01T17:06:01,4,Viiskulma,22,Rautatientori / länsi,1323.0,431
2021-06-01T16:58:44,2021-06-01T17:11:55,202,Merihaka,26,Kamppi (M),2803.0,787
2021-06-01T16:58:43,2021-06-01T17:03:59,26,Kamppi (M),71,Hietaniemenkatu,1406.0,311
2021-06-01T16:58:41,2021-06-01T17:28:57,31,Marian sairaala,73,Kesäkatu,1613.0,1812
2021-06-01T16:58:41,2021-06-01T17:27:33,67,Perämiehenkatu,25,Narinkka,2597.0,1728
2021-06-01T16:58:39,2021-06-01T17:06:14,5,Sepänkatu,9,Erottajan aukio,1263.0,450
2021-06-01T16:58:35,2021-06-01T17:11:34,221,Thalianaukio,218,Pohjois-Haagan asema,1339.0,774
2021-06-01T16:58:35,2021-06-01T17:05:44,538,Hagalundinpuisto,523,Ahertajantie,1212.0,426
2021-06-01T16:58:35,2021-06-01T17:04:02,105,Tilkantori,103,Vihdintie,957.0,323
2021-06-01T16:58:34,2021-06-01T17:09:49,144,Käpyläntie,228,Kustaankartano,2356.0,672
2021-06-01T16:58:34,2021-06-01T17:19:24,19,Rautatientori / itä,118,Fleminginkatu,3434.0,1247
2021-06-01T16:58:30,2021-06-01T17:08:09,5,Sepänkatu,64,Tyynenmerenkatu,1921.0,576
2021-06-01T16:58:29,2021-06-01T17:07:18,142,Koskelantie,141,Intiankatu,1576.0,525
2021-06-01T16:58:29,2021-06-01T17:28:34,105,Tilkantori,22,Rautatientori / länsi,5225.0,1731
2021-06-01T16:58:25,2021-06-01T17:03:55,243,Mustikkamaa,244,Relanderinaukio,912.0,325
2021-06-01T16:58:24,2021-06-01T17:28:04,105,Tilkantori,22,Rautatientori / länsi,5382.0,1778
2021-06-01T16:58:19,2021-06-01T17:04:00,731,Leppävaarankäytävä,747,Leppävaaran uimahalli,982.0,337
2021-06-01T16:58:15,2021-06-01T17:03:51,243,Mustikkamaa,244,Relanderinaukio,910.0,333
2021-06-01T16:58:13,2021-06-01T17:27:49,291,Itäkeskus Metrovarikko,234,Otto Brandtin tie,6698.0,1774
2021-06-01T16:58:11,2021-06-01T17:14:25,135,Velodrominrinne,236,Hernepellontie,4168.0,976
2021-06-01T16:58:09,2021-06-01T17:07:10,244,Relanderinaukio,125,Arielinkatu,2421.0,496
2021-06-01T16:58:07,2021-06-01T17:12:39,123,Näkinsilta,37,Töölönkatu,2266.0,867
2021-06-01T16:58:07,2021-06-01T17:16:27,30,Itämerentori,41,Ympyrätalo,3987.0,1099
2021-06-01T16:58:07,2021-06-01T17:11:42,221,Thalianaukio,218,Pohjois-Haagan asema,1282.0,811
2021-06-01T16:58:05,2021-06-01T17:15:58,63,Jätkäsaarenlaituri,44,Sörnäinen (M),4790.0,1069
2021-06-01T16:58:03,2021-06-01T17:05:02,1,Kaivopuisto,2,Laivasillankatu,1549.0,414
2021-06-01T16:58:00,2021-06-01T17:11:56,85,Jalavatie,105,Tilkantori,1682.0,831
2021-06-01T16:58:00,2021-06-01T17:52:49,219,Näyttelijäntie,219,Näyttelijäntie,1982.0,3284
2021-06-01T16:57:58,2021-06-01T17:07:33,122,Lintulahdenkatu,12,Kanavaranta,1999.0,570
2021-06-01T16:57:55,2021-06-01T16:58:20,94,Laajalahden aukio,94,Laajalahden aukio,1.0,24
2021-06-01T16:57:54,2021-06-01T17:16:47,37,Töölönkatu,2,Laivasillankatu,2768.0,1130
2021-06-01T16:57:52,2021-06-01T17:07:03,71,Hietaniemenkatu,30,Itämerentori,1731.0,545
2021-06-01T16:57:49,2021-06-01T17:32:14,6,Hietalahdentori,95,Munkkiniemen aukio,5184.0,1183
2021-06-01T16:57:47,2021-06-01T17:02:19,126,Kalasatama (M),121,Vilhonvuorenkatu,712.0,276
2021-06-01T16:57:46,2021-06-01T17:02:55,232,Oulunkylän asema,234,Otto Brandtin tie,1055.0,305
2021-06-01T16:57:43,2021-06-01T17:14:55,212,Tunnelitie,79,Uimastadion,4400.0,1028
2021-06-01T16:57:40,2021-06-01T17:17:40,73,Kesäkatu,30,Itämerentori,3328.0,1189
2021-06-01T16:57:39,2021-06-01T17:14:06,123,Näkinsilta,13,Merisotilaantori,2894.0,985
2021-06-01T16:57:39,2021-06-01T17:00:39,4,Viiskulma,8,Vanha kirkkopuisto,563.0,175
2021-06-01T16:57:38,2021-06-01T17:10:02,89,Tilkanvierto,94,Laajalahden aukio,2097.0,738
2021-06-01T16:57:38,2021-06-01T17:05:53,103,Vihdintie,95,Munkkiniemen aukio,1700.0,471
2021-06-01T16:57:36,2021-06-01T17:12:29,201,Länsisatamankuja,1,Kaivopuisto,3138.0,898
2021-06-01T16:57:35,2021-06-01T17:04:25,340,Jakomäki,341,Heikinlaakso,1390.0,405
2021-06-01T16:57:34,2021-06-01T17:04:33,213,Huopalahden asema,218,Pohjois-Haagan asema,1717.0,415
2021-06-01T16:57:33,2021-06-01T17:18:19,529,Keilaniemi (M),629,Piispanportti,5960.0,1240
2021-06-01T16:57:32,2021-06-01T17:03:37,581,Niittykumpu (M),583,Haukilahdensolmu,822.0,361
2021-06-01T16:57:31,2021-06-01T17:02:07,51,Itälahdenkatu,54,Gyldenintie,1047.0,272
2021-06-01T16:57:22,2021-06-01T17:02:31,739,Postipuun koulu,713,Upseerinkatu,1427.0,308
2021-06-01T16:57:20,2021-06-01T17:10:53,2,Laivasillankatu,25,Narinkka,1984.0,803
2021-06-01T16:57:18,2021-06-01T17:08:33,19,Rautatientori / itä,45,Brahen kenttä,3085.0,671
2021-06-01T16:57:16,2021-06-01T17:02:47,256,Herttoniemenranta,245,Kulosaari (M),1362.0,328
2021-06-01T16:57:15,2021-06-01T17:09:15,36,Apollonkatu,45,Brahen kenttä,2152.0,716
2021-06-01T16:57:15,2021-06-01T17:09:51,235,Katariina Saksilaisen katu,148,Juhana Herttuan tie,2295.0,753
2021-06-01T16:57:10,2021-06-01T16:57:38,94,Laajalahden aukio,94,Laajalahden aukio,0.0,27
2021-06-01T16:57:09,2021-06-01T17:07:39,21,Töölönlahdenkatu,6,Hietalahdentori,2229.0,626
2021-06-01T16:57:04,2021-06-01T17:08:22,126,Kalasatama (M),137,Arabian kauppakeskus,2135.0,674
2021-06-01T16:57:04,2021-06-01T17:01:00,39,Ooppera,79,Uimastadion,892.0,236
2021-06-01T16:57:03,2021-06-01T17:19:02,8,Vanha kirkkopuisto,114,Ratapihantie,4741.0,1315
2021-06-01T16:57:02,2021-06-01T17:12:32,235,Katariina Saksilaisen katu,142,Koskelantie,3077.0,926
2021-06-01T16:56:59,2021-06-01T16:59:57,549,Maarinranta,537,Innopoli,402.0,176
2021-06-01T16:56:58,2021-06-01T17:09:10,113,Pasilan asema,82,Töölöntulli,1913.0,728
2021-06-01T16:56:55,2021-06-01T17:21:35,54,Gyldenintie,40,Hakaniemi (M),5925.0,1475
2021-06-01T16:56:54,2021-06-01T17:04:34,123,Näkinsilta,125,Arielinkatu,1805.0,457
2021-06-01T16:56:53,2021-06-01T17:11:23,201,Länsisatamankuja,19,Rautatientori / itä,2715.0,866
2021-06-01T16:56:52,2021-06-01T16:57:37,122,Lintulahdenkatu,122,Lintulahdenkatu,8.0,41
2021-06-01T16:56:52,2021-06-01T17:05:38,561,Koivu-Mankkaa,573,Urheilupuisto (M),1543.0,525
2021-06-01T16:56:50,2021-06-01T17:13:52,150,Töölönlahden puisto,46,Diakoniapuisto,3473.0,1018
2021-06-01T16:56:50,2021-06-01T17:04:34,213,Huopalahden asema,218,Pohjois-Haagan asema,1672.0,460
2021-06-01T16:56:47,2021-06-01T17:01:30,30,Itämerentori,61,Länsisatamankatu,684.0,279
2021-06-01T16:56:46,2021-06-01T17:16:00,65,Hernesaarenranta,64,Tyynenmerenkatu,2613.0,1150
2021-06-01T16:56:44,2021-06-01T17:06:39,247,Haakoninlahdenkatu,251,Laajasalon ostoskeskus,2462.0,591
2021-06-01T16:56:42,2021-06-01T17:14:11,261,Asentajanpuisto,256,Herttoniemenranta,3417.0,1036
